state_abbr,state_fips,county_name,city_fips,stpl_fips,stcosub_fips,stcotr_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,data_yr,geo_level,date_export,census_year,version,suggested_citation
DC,11,District of Columbia,1150000,1150000,-999,11001008802,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008803,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008804,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008903,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008904,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009000,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009102,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009201,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009203,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009204,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009301,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009302,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009400,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009501,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009503,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009504,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009505,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009507,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009508,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009509,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009601,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009602,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009603,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009604,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.7,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009700,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009801,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009802,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009803,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009804,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009807,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009810,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009811,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009901,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009902,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.5,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009903,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.5,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009904,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.5,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009905,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.5,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009906,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009907,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010100,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010200,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010300,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010400,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.5,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010500,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010600,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010700,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010800,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010900,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.4,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011000,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011100,Washington,Air pollution - particulate matter,2,total population,1,-999,-999,8.6,-999,-999,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000100,Washington,Binge drinking,3,total population,1,-999,-999,25,24.2,25.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000201,Washington,Binge drinking,3,total population,1,-999,-999,31.3,28.9,33.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000202,Washington,Binge drinking,3,total population,1,-999,-999,29.2,27.7,30.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000300,Washington,Binge drinking,3,total population,1,-999,-999,29.3,28.2,30.4,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000400,Washington,Binge drinking,3,total population,1,-999,-999,22.3,21.8,22.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000501,Washington,Binge drinking,3,total population,1,-999,-999,30.4,29.3,31.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000502,Washington,Binge drinking,3,total population,1,-999,-999,26.4,25.6,27.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000600,Washington,Binge drinking,3,total population,1,-999,-999,23.6,23.1,24.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000701,Washington,Binge drinking,3,total population,1,-999,-999,22.8,22.3,23.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000702,Washington,Binge drinking,3,total population,1,-999,-999,28.5,27.5,29.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000801,Washington,Binge drinking,3,total population,1,-999,-999,22.2,21.7,22.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000802,Washington,Binge drinking,3,total population,1,-999,-999,27.3,26.5,28.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000901,Washington,Binge drinking,3,total population,1,-999,-999,28.1,26.6,29.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000902,Washington,Binge drinking,3,total population,1,-999,-999,22.7,21.9,23.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001001,Washington,Binge drinking,3,total population,1,-999,-999,25.3,24.5,26.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001002,Washington,Binge drinking,3,total population,1,-999,-999,27.6,26.6,28.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001100,Washington,Binge drinking,3,total population,1,-999,-999,22.5,22.1,22.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001200,Washington,Binge drinking,3,total population,1,-999,-999,26.1,25.5,26.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001301,Washington,Binge drinking,3,total population,1,-999,-999,25.2,24.4,26,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001302,Washington,Binge drinking,3,total population,1,-999,-999,26.3,25.5,27.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001401,Washington,Binge drinking,3,total population,1,-999,-999,24.1,23.4,24.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001402,Washington,Binge drinking,3,total population,1,-999,-999,20.4,19.9,20.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001500,Washington,Binge drinking,3,total population,1,-999,-999,20.4,19.8,21,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001600,Washington,Binge drinking,3,total population,1,-999,-999,17.9,17.4,18.4,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001702,Washington,Binge drinking,3,total population,1,-999,-999,22.8,22.3,23.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001803,Washington,Binge drinking,3,total population,1,-999,-999,19.8,19.3,20.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001804,Washington,Binge drinking,3,total population,1,-999,-999,18.2,17.8,18.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001901,Washington,Binge drinking,3,total population,1,-999,-999,19.1,18.6,19.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001902,Washington,Binge drinking,3,total population,1,-999,-999,19.2,18.7,19.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002001,Washington,Binge drinking,3,total population,1,-999,-999,19.8,19.3,20.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002002,Washington,Binge drinking,3,total population,1,-999,-999,21.1,20.6,21.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
